vocab_id,label,source_system,source_id,lang,label_type
BA:K 030303-111:syn:Kartellrecht,Kartellrecht,BA,K 030303-111,de,ba_synonym
BA:K 030303-111:syntech:KARTELLRECHT,KARTELLRECHT,BA,K 030303-111,de,ba_synonym_tech
BA:K 030303-112:label,Wirtschaftsförderungsrecht,BA,K 030303-112,de,ba_label
BA:K 030303-112:syntech:WIRTSCHAFTSFOERDERUNGSRECHT,WIRTSCHAFTSFOERDERUNGSRECHT,BA,K 030303-112,de,ba_synonym_tech
BA:K 030303-112:syn:Recht,Recht,BA,K 030303-112,de,ba_synonym
BA:K 030303-112:syntech:RECHT,RECHT,BA,K 030303-112,de,ba_synonym_tech
BA:K 030303-113:label,Wirtschaftsrecht,BA,K 030303-113,de,ba_label
BA:K 030303-113:syntech:WIRTSCHAFTSRECHT,WIRTSCHAFTSRECHT,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-113:syn:Wirtschaftsrechtskunde,Wirtschaftsrechtskunde,BA,K 030303-113,de,ba_synonym
BA:K 030303-113:syntech:WIRTSCHAFTSRECHTSKUNDE,WIRTSCHAFTSRECHTSKUNDE,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-113:syn:Recht,Recht,BA,K 030303-113,de,ba_synonym
BA:K 030303-113:syntech:RECHT,RECHT,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-113:syn:Wirtschaftsstrafrecht,Wirtschaftsstrafrecht,BA,K 030303-113,de,ba_synonym
BA:K 030303-113:syntech:WIRTSCHAFTSSTRAFRECHT,WIRTSCHAFTSSTRAFRECHT,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-113:syn:Wirtschaftsrechtslehre,Wirtschaftsrechtslehre,BA,K 030303-113,de,ba_synonym
BA:K 030303-113:syntech:WIRTSCHAFTSRECHTSLEHRE,WIRTSCHAFTSRECHTSLEHRE,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-113:syn:Wirtschaftsrechtswesen,Wirtschaftsrechtswesen,BA,K 030303-113,de,ba_synonym
BA:K 030303-113:syntech:WIRTSCHAFTSRECHTSWESEN,WIRTSCHAFTSRECHTSWESEN,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-113:syn:Wirtschaftsjura,Wirtschaftsjura,BA,K 030303-113,de,ba_synonym
BA:K 030303-113:syntech:WIRTSCHAFTSJURA,WIRTSCHAFTSJURA,BA,K 030303-113,de,ba_synonym_tech
BA:K 030303-114:label,Wirtschaftsstrafrecht,BA,K 030303-114,de,ba_label
BA:K 030303-114:syn:Wirtschaftsrecht,Wirtschaftsrecht,BA,K 030303-114,de,ba_synonym
BA:K 030303-114:syntech:WIRTSCHAFTSRECHT,WIRTSCHAFTSRECHT,BA,K 030303-114,de,ba_synonym_tech
BA:K 030303-114:syn:Wirtschaftsjura,Wirtschaftsjura,BA,K 030303-114,de,ba_synonym
BA:K 030303-114:syntech:WIRTSCHAFTSJURA,WIRTSCHAFTSJURA,BA,K 030303-114,de,ba_synonym_tech
BA:K 030303-114:syntech:WIRTSCHAFTSSTRAFRECHT,WIRTSCHAFTSSTRAFRECHT,BA,K 030303-114,de,ba_synonym_tech
BA:K 030303-114:syn:Wirtschaftsrechtskunde,Wirtschaftsrechtskunde,BA,K 030303-114,de,ba_synonym
BA:K 030303-114:syntech:WIRTSCHAFTSRECHTSKUNDE,WIRTSCHAFTSRECHTSKUNDE,BA,K 030303-114,de,ba_synonym_tech
BA:K 030303-114:syn:Wirtschaftsrechtswesen,Wirtschaftsrechtswesen,BA,K 030303-114,de,ba_synonym
BA:K 030303-114:syntech:WIRTSCHAFTSRECHTSWESEN,WIRTSCHAFTSRECHTSWESEN,BA,K 030303-114,de,ba_synonym_tech
BA:K 030303-114:syn:Wirtschaftsrechtslehre,Wirtschaftsrechtslehre,BA,K 030303-114,de,ba_synonym
BA:K 030303-114:syntech:WIRTSCHAFTSRECHTSLEHRE,WIRTSCHAFTSRECHTSLEHRE,BA,K 030303-114,de,ba_synonym_tech
BA:K 030303-115:label,Wirtschaftsverwaltungsrecht,BA,K 030303-115,de,ba_label
BA:K 030303-115:syn:Wirtschaftsrechtswesen,Wirtschaftsrechtswesen,BA,K 030303-115,de,ba_synonym
BA:K 030303-115:syntech:WIRTSCHAFTSRECHTSWESEN,WIRTSCHAFTSRECHTSWESEN,BA,K 030303-115,de,ba_synonym_tech
BA:K 030303-115:syn:Wirtschaftsrechtskunde,Wirtschaftsrechtskunde,BA,K 030303-115,de,ba_synonym
BA:K 030303-115:syntech:WIRTSCHAFTSRECHTSKUNDE,WIRTSCHAFTSRECHTSKUNDE,BA,K 030303-115,de,ba_synonym_tech
BA:K 030303-115:syn:Wirtschaftsrecht,Wirtschaftsrecht,BA,K 030303-115,de,ba_synonym
BA:K 030303-115:syntech:WIRTSCHAFTSRECHT,WIRTSCHAFTSRECHT,BA,K 030303-115,de,ba_synonym_tech
BA:K 030303-115:syntech:WIRTSCHAFTSVERWALTUNGSRECHT,WIRTSCHAFTSVERWALTUNGSRECHT,BA,K 030303-115,de,ba_synonym_tech
BA:K 030303-115:syn:Wirtschaftsjura,Wirtschaftsjura,BA,K 030303-115,de,ba_synonym
BA:K 030303-115:syntech:WIRTSCHAFTSJURA,WIRTSCHAFTSJURA,BA,K 030303-115,de,ba_synonym_tech
BA:K 030303-115:syn:Wirtschaftsrechtslehre,Wirtschaftsrechtslehre,BA,K 030303-115,de,ba_synonym
BA:K 030303-115:syntech:WIRTSCHAFTSRECHTSLEHRE,WIRTSCHAFTSRECHTSLEHRE,BA,K 030303-115,de,ba_synonym_tech
BA:K 030303-116:label,Wohnungseigentumsrecht,BA,K 030303-116,de,ba_label
BA:K 030303-116:syn:Wohnungseigentumsgesetz,Wohnungseigentumsgesetz,BA,K 030303-116,de,ba_synonym
BA:K 030303-116:syntech:WOHNUNGSEIGENTUMSGESETZ,WOHNUNGSEIGENTUMSGESETZ,BA,K 030303-116,de,ba_synonym_tech
BA:K 030303-116:syn:WEG-Verwaltung,WEG-Verwaltung,BA,K 030303-116,de,ba_synonym
BA:K 030303-116:syntech:WEGVERWALTUNG,WEGVERWALTUNG,BA,K 030303-116,de,ba_synonym_tech
BA:K 030303-116:syn:Immobilienrecht,Immobilienrecht,BA,K 030303-116,de,ba_synonym
BA:K 030303-116:syntech:IMMOBILIENRECHT,IMMOBILIENRECHT,BA,K 030303-116,de,ba_synonym_tech
BA:K 030303-116:syn:WEG,WEG,BA,K 030303-116,de,ba_synonym
BA:K 030303-116:syn:Wohneigentumsrecht,Wohneigentumsrecht,BA,K 030303-116,de,ba_synonym
BA:K 030303-116:syntech:WOHNEIGENTUMSRECHT,WOHNEIGENTUMSRECHT,BA,K 030303-116,de,ba_synonym_tech
BA:K 030303-116:syn:Wohnungseigentumsverwaltung,Wohnungseigentumsverwaltung,BA,K 030303-116,de,ba_synonym
BA:K 030303-116:syntech:WOHNUNGSEIGENTUMSVERWALTUNG,WOHNUNGSEIGENTUMSVERWALTUNG,BA,K 030303-116,de,ba_synonym_tech
BA:K 030303-116:syntech:WOHNUNGSEIGENTUMSRECHT,WOHNUNGSEIGENTUMSRECHT,BA,K 030303-116,de,ba_synonym_tech
BA:K 030303-117:label,Zivilprozessrecht,BA,K 030303-117,de,ba_label
BA:K 030303-117:syn:Recht,Recht,BA,K 030303-117,de,ba_synonym
BA:K 030303-117:syntech:RECHT,RECHT,BA,K 030303-117,de,ba_synonym_tech
BA:K 030303-117:syn:Zivilprozessordnung,Zivilprozessordnung,BA,K 030303-117,de,ba_synonym
BA:K 030303-117:syntech:ZIVILPROZESSORDNUNG,ZIVILPROZESSORDNUNG,BA,K 030303-117,de,ba_synonym_tech
BA:K 030303-117:syntech:ZIVILPROZESSRECHT,ZIVILPROZESSRECHT,BA,K 030303-117,de,ba_synonym_tech
BA:K 030303-117:syn:Zivilverfahrensrecht,Zivilverfahrensrecht,BA,K 030303-117,de,ba_synonym
BA:K 030303-117:syntech:ZIVILVERFAHRENSRECHT,ZIVILVERFAHRENSRECHT,BA,K 030303-117,de,ba_synonym_tech
BA:K 030303-117:syn:ZPO Zivilprozessordnung,ZPO Zivilprozessordnung,BA,K 030303-117,de,ba_synonym
BA:K 030303-117:syntech:ZPOZIVILPROZESSORDNUNG,ZPOZIVILPROZESSORDNUNG,BA,K 030303-117,de,ba_synonym_tech
BA:K 030303-117:syn:Verfahrensrecht,Verfahrensrecht,BA,K 030303-117,de,ba_synonym
BA:K 030303-117:syntech:VERFAHRENSRECHT,VERFAHRENSRECHT,BA,K 030303-117,de,ba_synonym_tech
BA:K 030303-118:label,Zollrecht,BA,K 030303-118,de,ba_label
BA:K 030303-118:syn:Veredelungsverkehr,Veredelungsverkehr,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:VEREDELUNGSVERKEHR,VEREDELUNGSVERKEHR,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Außenwirtschaftsrecht,Außenwirtschaftsrecht,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:AUSSENWIRTSCHAFTSRECHT,AUSSENWIRTSCHAFTSRECHT,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Außenhandelsrecht,Außenhandelsrecht,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:AUSSENHANDELSRECHT,AUSSENHANDELSRECHT,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Recht,Recht,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:RECHT,RECHT,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Passive Veredelung,Passive Veredelung,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:PASSIVEVEREDELUNG,PASSIVEVEREDELUNG,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Präferenzrecht,Präferenzrecht,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:PRAEFERENZRECHT,PRAEFERENZRECHT,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Aktive und passive Veredelung,Aktive und passive Veredelung,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:AKTIVEUNDPASSIVEVEREDELUNG,AKTIVEUNDPASSIVEVEREDELUNG,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syntech:ZOLLRECHT,ZOLLRECHT,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Aktive Veredelung,Aktive Veredelung,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:AKTIVEVEREDELUNG,AKTIVEVEREDELUNG,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-118:syn:Exportkontrolle,Exportkontrolle,BA,K 030303-118,de,ba_synonym
BA:K 030303-118:syntech:EXPORTKONTROLLE,EXPORTKONTROLLE,BA,K 030303-118,de,ba_synonym_tech
BA:K 030303-119:label,Zwangsvollstreckungsrecht,BA,K 030303-119,de,ba_label
BA:K 030303-119:syn:Vollstreckungsrecht,Vollstreckungsrecht,BA,K 030303-119,de,ba_synonym
BA:K 030303-119:syntech:VOLLSTRECKUNGSRECHT,VOLLSTRECKUNGSRECHT,BA,K 030303-119,de,ba_synonym_tech
BA:K 030303-119:syntech:ZWANGSVOLLSTRECKUNGSRECHT,ZWANGSVOLLSTRECKUNGSRECHT,BA,K 030303-119,de,ba_synonym_tech
BA:K 030303-119:syn:Insolvenzrecht,Insolvenzrecht,BA,K 030303-119,de,ba_synonym
BA:K 030303-119:syntech:INSOLVENZRECHT,INSOLVENZRECHT,BA,K 030303-119,de,ba_synonym_tech
BA:K 030303-119:syn:Recht,Recht,BA,K 030303-119,de,ba_synonym
BA:K 030303-119:syntech:RECHT,RECHT,BA,K 030303-119,de,ba_synonym_tech
BA:K 030303-120:label,RVG (Rechtsanwaltsvergütungsgesetz),BA,K 030303-120,de,ba_label
BA:K 030303-120:syn:Anwaltsvergütung,Anwaltsvergütung,BA,K 030303-120,de,ba_synonym
BA:K 030303-120:syntech:ANWALTSVERGUETUNG,ANWALTSVERGUETUNG,BA,K 030303-120,de,ba_synonym_tech
BA:K 030303-120:syntech:RVGRECHTSANWALTSVERGUETUNGSGESETZ,RVGRECHTSANWALTSVERGUETUNGSGESETZ,BA,K 030303-120,de,ba_synonym_tech
BA:K 030303-120:syn:RVG,RVG,BA,K 030303-120,de,ba_synonym
BA:K 030303-120:syn:Rechtsanwaltsvergütung,Rechtsanwaltsvergütung,BA,K 030303-120,de,ba_synonym
BA:K 030303-120:syntech:RECHTSANWALTSVERGUETUNG,RECHTSANWALTSVERGUETUNG,BA,K 030303-120,de,ba_synonym_tech
BA:K 030303-120:syn:BRAGO,BRAGO,BA,K 030303-120,de,ba_synonym
BA:K 030303-121:label,Verbraucherschutzrecht,BA,K 030303-121,de,ba_label
BA:K 030303-121:syn:Konsumentenschutzgesetz,Konsumentenschutzgesetz,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:KONSUMENTENSCHUTZGESETZ,KONSUMENTENSCHUTZGESETZ,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Mängelgewährleistung,Mängelgewährleistung,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:MAENGELGEWAEHRLEISTUNG,MAENGELGEWAEHRLEISTUNG,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Produzentenhaftung,Produzentenhaftung,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:PRODUZENTENHAFTUNG,PRODUZENTENHAFTUNG,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Produkthaftung,Produkthaftung,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:PRODUKTHAFTUNG,PRODUKTHAFTUNG,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Garantie,Garantie,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:GARANTIE,GARANTIE,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syntech:VERBRAUCHERSCHUTZRECHT,VERBRAUCHERSCHUTZRECHT,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Verbraucherschutz,Verbraucherschutz,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:VERBRAUCHERSCHUTZ,VERBRAUCHERSCHUTZ,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Verbraucherschutzgesetz,Verbraucherschutzgesetz,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:VERBRAUCHERSCHUTZGESETZ,VERBRAUCHERSCHUTZGESETZ,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Verbraucherrecht,Verbraucherrecht,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:VERBRAUCHERRECHT,VERBRAUCHERRECHT,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Konsumentenschutzrecht,Konsumentenschutzrecht,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:KONSUMENTENSCHUTZRECHT,KONSUMENTENSCHUTZRECHT,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-121:syn:Konsumentenschutz,Konsumentenschutz,BA,K 030303-121,de,ba_synonym
BA:K 030303-121:syntech:KONSUMENTENSCHUTZ,KONSUMENTENSCHUTZ,BA,K 030303-121,de,ba_synonym_tech
BA:K 030303-122:label,Agrarrecht,BA,K 030303-122,de,ba_label
BA:K 030303-122:syntech:AGRARRECHT,AGRARRECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-122:syn:Jagdrecht,Jagdrecht,BA,K 030303-122,de,ba_synonym
BA:K 030303-122:syntech:JAGDRECHT,JAGDRECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-122:syn:Agrarwirtschaftsrecht,Agrarwirtschaftsrecht,BA,K 030303-122,de,ba_synonym
BA:K 030303-122:syntech:AGRARWIRTSCHAFTSRECHT,AGRARWIRTSCHAFTSRECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-122:syn:Landwirtschaftsrecht,Landwirtschaftsrecht,BA,K 030303-122,de,ba_synonym
BA:K 030303-122:syntech:LANDWIRTSCHAFTSRECHT,LANDWIRTSCHAFTSRECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-122:syn:Fischereirecht,Fischereirecht,BA,K 030303-122,de,ba_synonym
BA:K 030303-122:syntech:FISCHEREIRECHT,FISCHEREIRECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-122:syn:Recht,Recht,BA,K 030303-122,de,ba_synonym
BA:K 030303-122:syntech:RECHT,RECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-122:syn:Forstrecht,Forstrecht,BA,K 030303-122,de,ba_synonym
BA:K 030303-122:syntech:FORSTRECHT,FORSTRECHT,BA,K 030303-122,de,ba_synonym_tech
BA:K 030303-123:label,Gebäudeenergiegesetz (GEG),BA,K 030303-123,de,ba_label
BA:K 030303-123:syn:Energieeinsparverordnung (EnEV),Energieeinsparverordnung (EnEV),BA,K 030303-123,de,ba_synonym
BA:K 030303-123:syntech:ENERGIEEINSPARVERORDNUNGENEV,ENERGIEEINSPARVERORDNUNGENEV,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syntech:GEBAEUDEENERGIEGESETZGEG,GEBAEUDEENERGIEGESETZGEG,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syn:Energieausweis,Energieausweis,BA,K 030303-123,de,ba_synonym
BA:K 030303-123:syntech:ENERGIEAUSWEIS,ENERGIEAUSWEIS,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syn:EnEV,EnEV,BA,K 030303-123,de,ba_synonym
BA:K 030303-123:syntech:ENEV,ENEV,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syn:Energiepass,Energiepass,BA,K 030303-123,de,ba_synonym
BA:K 030303-123:syntech:ENERGIEPASS,ENERGIEPASS,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syn:Energiesparverordnung für Gebäude,Energiesparverordnung für Gebäude,BA,K 030303-123,de,ba_synonym
BA:K 030303-123:syntech:ENERGIESPARVERORDNUNGFUERGEBAEUDE,ENERGIESPARVERORDNUNGFUERGEBAEUDE,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syn:Energieeinsparung,Energieeinsparung,BA,K 030303-123,de,ba_synonym
BA:K 030303-123:syntech:ENERGIEEINSPARUNG,ENERGIEEINSPARUNG,BA,K 030303-123,de,ba_synonym_tech
BA:K 030303-123:syn:GEG,GEG,BA,K 030303-123,de,ba_synonym
BA:K 030303-124:label,VOL (Vergabe- und Vertragsordnung für Leistungen),BA,K 030303-124,de,ba_label
BA:K 030303-124:syn:Vergaberecht,Vergaberecht,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERGABERECHT,VERGABERECHT,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:VOL/B,VOL/B,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VOLB,VOLB,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Vergabeverordnung,Vergabeverordnung,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERGABEVERORDNUNG,VERGABEVERORDNUNG,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Verordnung über die Vergabe öffentlicher Aufträge,Verordnung über die Vergabe öffentlicher Aufträge,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERORDNUNGUEBERDIEVERGABEOEFFENTLICHERAUFTRAEGE,VERORDNUNGUEBERDIEVERGABEOEFFENTLICHERAUFTRAEGE,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:VOL/A,VOL/A,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VOLA,VOLA,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syntech:VOLVERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGEN,VOLVERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGEN,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Vertragsordnung für Leistungen,Vertragsordnung für Leistungen,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERTRAGSORDNUNGFUERLEISTUNGEN,VERTRAGSORDNUNGFUERLEISTUNGEN,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Vergabe öffentlicher Aufträge,Vergabe öffentlicher Aufträge,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERGABEOEFFENTLICHERAUFTRAEGE,VERGABEOEFFENTLICHERAUFTRAEGE,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Vertragsverordnung,Vertragsverordnung,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERTRAGSVERORDNUNG,VERTRAGSVERORDNUNG,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Vergabeordnung für Leistungen,Vergabeordnung für Leistungen,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERGABEORDNUNGFUERLEISTUNGEN,VERGABEORDNUNGFUERLEISTUNGEN,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Verdingungsordnung für Leistungen,Verdingungsordnung für Leistungen,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERDINGUNGSORDNUNGFUERLEISTUNGEN,VERDINGUNGSORDNUNGFUERLEISTUNGEN,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-124:syn:Vergabe- und Vertragsordnung für Leistungen,Vergabe- und Vertragsordnung für Leistungen,BA,K 030303-124,de,ba_synonym
BA:K 030303-124:syntech:VERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGEN,VERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGEN,BA,K 030303-124,de,ba_synonym_tech
BA:K 030303-125:label,Vergaberecht,BA,K 030303-125,de,ba_label
BA:K 030303-125:syn:Europäisches Vergaberecht,Europäisches Vergaberecht,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:EUROPAEISCHESVERGABERECHT,EUROPAEISCHESVERGABERECHT,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabe- und Vertragsordnung für Bauleistungen (VOB),Vergabe- und Vertragsordnung für Bauleistungen (VOB),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGENVOB,VERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGENVOB,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:EU-Vergaberecht,EU-Vergaberecht,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:EUVERGABERECHT,EUVERGABERECHT,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:EU-Vergaberichtlinien,EU-Vergaberichtlinien,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:EUVERGABERICHTLINIEN,EUVERGABERICHTLINIEN,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vertragsordnung für Leistungen,Vertragsordnung für Leistungen,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERTRAGSORDNUNGFUERLEISTUNGEN,VERTRAGSORDNUNGFUERLEISTUNGEN,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:VOL Vergabe- und Vertragsordnung für Leistungen,VOL Vergabe- und Vertragsordnung für Leistungen,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VOLVERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGEN,VOLVERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGEN,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabe- und Vertragsordnung für Bauleistungen - Teil A (VOB/A),Vergabe- und Vertragsordnung für Bauleistungen - Teil A (VOB/A),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGENTEILAVOBA,VERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGENTEILAVOBA,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syntech:VERGABERECHT,VERGABERECHT,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:VOF Vergabeordnung für freiberufliche Leistungen,VOF Vergabeordnung für freiberufliche Leistungen,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VOFVERGABEORDNUNGFUERFREIBERUFLICHELEISTUNGEN,VOFVERGABEORDNUNGFUERFREIBERUFLICHELEISTUNGEN,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergaberecht der Europäischen Union,Vergaberecht der Europäischen Union,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABERECHTDEREUROPAEISCHENUNION,VERGABERECHTDEREUROPAEISCHENUNION,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabeverordnung (VgV),Vergabeverordnung (VgV),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEVERORDNUNGVGV,VERGABEVERORDNUNGVGV,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabe- und Vertragsordnung für Bauleistungen - Teil B (VOB/B),Vergabe- und Vertragsordnung für Bauleistungen - Teil B (VOB/B),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGENTEILBVOBB,VERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGENTEILBVOBB,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabeordnung für Leistungen,Vergabeordnung für Leistungen,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEORDNUNGFUERLEISTUNGEN,VERGABEORDNUNGFUERLEISTUNGEN,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabe- und Vertragsordnung für Leistungen (VOL),Vergabe- und Vertragsordnung für Leistungen (VOL),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGENVOL,VERGABEUNDVERTRAGSORDNUNGFUERLEISTUNGENVOL,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Gesetz gegen Wettbewerbsbeschränkungen (GWB),Gesetz gegen Wettbewerbsbeschränkungen (GWB),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:GESETZGEGENWETTBEWERBSBESCHRAENKUNGENGWB,GESETZGEGENWETTBEWERBSBESCHRAENKUNGENGWB,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:Vergabeordnung für freiberufliche Leistungen (VOF),Vergabeordnung für freiberufliche Leistungen (VOF),BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VERGABEORDNUNGFUERFREIBERUFLICHELEISTUNGENVOF,VERGABEORDNUNGFUERFREIBERUFLICHELEISTUNGENVOF,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-125:syn:VOB Vergabe- und Vertragsordnung für Bauleistungen,VOB Vergabe- und Vertragsordnung für Bauleistungen,BA,K 030303-125,de,ba_synonym
BA:K 030303-125:syntech:VOBVERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGEN,VOBVERGABEUNDVERTRAGSORDNUNGFUERBAULEISTUNGEN,BA,K 030303-125,de,ba_synonym_tech
BA:K 030303-126:label,Chemikalienrecht,BA,K 030303-126,de,ba_label
